"","id","Advert.1","Advert.2","Advert.3","Advert.4","Training.condition","advert","version","PK","informed","PG_value","agree_value","trustworthy_value","believable_value","accurate_value","factual_value","recall_num","recall_correct","CSC","BBA","SFI","CBB","FF","TPM","VFP","AT","political_interest","reg_know","SM_use","SM_frequency_1","partyID","age","gender","education","Ethnicity.simplified","PK1_value","PK2_value","PK3_value","PK4_value","informed2_value","informed3_value","informed4_value","recall_name","useful_rank_1"
"635",163,"0","1","0","1","0","advert.3","0",4,1.33333333333333,7,5,4,6,5,6,"2","correct","0","1","0","0","0","0","1","0",3,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","1/2 hour to 1 hour ","2-5 times a day","Liberal Democrat",54,"Male","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",1,7,1,7,2,1,1,"Voice for the People,Breaking Barriers Alliance",5
"636",163,"0","1","0","1","0","advert.4","1",4,7,7,7,7,7,7,7,"2","correct","0","1","0","0","0","0","1","0",3,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","1/2 hour to 1 hour ","2-5 times a day","Liberal Democrat",54,"Male","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",1,7,1,7,7,7,7,"Voice for the People,Breaking Barriers Alliance",5
"637",164,"0","1","1","0","1","advert.1","0",5.75,3.33333333333333,7,4,4,5,4,4,"Not sure","incorrect","1","0","0","1","0","0","0","0",4,"Not sure","1/2 hour to 1 hour ","Once a day	","I do not identify with any political party",43,"Male","A-level, or equivalent","Mixed",5,7,5,6,2,6,2,"Common Sense Collective,Campaign for a better Britain",1
"638",164,"0","1","1","0","1","advert.2","1",4.25,3.66666666666667,6,4,4,5,4,4,"Not sure","incorrect","1","0","0","1","0","0","0","0",4,"Not sure","1/2 hour to 1 hour ","Once a day	","I do not identify with any political party",43,"Male","A-level, or equivalent","Mixed",2,7,3,5,2,7,2,"Common Sense Collective,Campaign for a better Britain",1
"639",164,"0","1","1","0","1","advert.3","1",6,2,7,4,2,4,4,3,"Not sure","incorrect","1","0","0","1","0","0","0","0",4,"Not sure","1/2 hour to 1 hour ","Once a day	","I do not identify with any political party",43,"Male","A-level, or equivalent","Mixed",6,7,4,7,2,2,2,"Common Sense Collective,Campaign for a better Britain",1
"640",164,"0","1","1","0","1","advert.4","0",4.75,3.33333333333333,6,2,2,3,2,1,"Not sure","incorrect","1","0","0","1","0","0","0","0",4,"Not sure","1/2 hour to 1 hour ","Once a day	","I do not identify with any political party",43,"Male","A-level, or equivalent","Mixed",2,6,4,7,1,7,2,"Common Sense Collective,Campaign for a better Britain",1
"641",165,"0","1","1","0","0","advert.1","0",5.5,3.33333333333333,7,1,1,2,2,1,"2","correct","1","1","0","1","0","0","0","0",4,"There are no regulatory controls on any type of political advertising during UK elections","1/2 hour to 1 hour ","2-5 times a day","Conservative",66,"Male","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",4,7,5,6,4,3,3,"Common Sense Collective,Breaking Barriers Alliance,Campaign for a better Britain",5
"642",165,"0","1","1","0","0","advert.2","1",4.75,2.66666666666667,7,4,2,4,4,2,"2","correct","1","1","0","1","0","0","0","0",4,"There are no regulatory controls on any type of political advertising during UK elections","1/2 hour to 1 hour ","2-5 times a day","Conservative",66,"Male","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",3,7,3,6,3,2,3,"Common Sense Collective,Breaking Barriers Alliance,Campaign for a better Britain",5
"643",165,"0","1","1","0","0","advert.3","1",5,5.66666666666667,6,3,2,3,3,2,"2","correct","1","1","0","1","0","0","0","0",4,"There are no regulatory controls on any type of political advertising during UK elections","1/2 hour to 1 hour ","2-5 times a day","Conservative",66,"Male","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",3,6,4,7,6,5,6,"Common Sense Collective,Breaking Barriers Alliance,Campaign for a better Britain",5
"644",165,"0","1","1","0","0","advert.4","0",4.5,6,6,5,4,4,4,4,"2","correct","1","1","0","1","0","0","0","0",4,"There are no regulatory controls on any type of political advertising during UK elections","1/2 hour to 1 hour ","2-5 times a day","Conservative",66,"Male","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",3,6,3,6,6,6,6,"Common Sense Collective,Breaking Barriers Alliance,Campaign for a better Britain",5
"645",166,"1","0","1","0","0","advert.1","1",4.25,6,7,5,4,5,4,2,"4","incorrect","0","0","1","1","1","0","0","0",4,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","1 to 2 hours ","Once a day	","Labour",51,"Female","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",2,7,2,6,6,6,6,"Future First,Speak Freely Inc.,Campaign for a better Britain",4
"646",166,"1","0","1","0","0","advert.2","0",4.5,6,7,6,4,5,4,2,"4","incorrect","0","0","1","1","1","0","0","0",4,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","1 to 2 hours ","Once a day	","Labour",51,"Female","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",2,7,2,7,6,6,6,"Future First,Speak Freely Inc.,Campaign for a better Britain",4
"647",166,"1","0","1","0","0","advert.3","1",4.5,6,6,7,5,5,5,5,"4","incorrect","0","0","1","1","1","0","0","0",4,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","1 to 2 hours ","Once a day	","Labour",51,"Female","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",2,7,2,7,6,6,6,"Future First,Speak Freely Inc.,Campaign for a better Britain",4
"648",166,"1","0","1","0","0","advert.4","0",4,6,6,4,4,4,4,4,"4","incorrect","0","0","1","1","1","0","0","0",4,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","1 to 2 hours ","Once a day	","Labour",51,"Female","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",2,6,2,6,6,6,6,"Future First,Speak Freely Inc.,Campaign for a better Britain",4
"649",167,"0","1","0","1","0","advert.1","0",5.75,7,7,2,2,3,3,1,"1","incorrect","1","0","0","0","0","0","0","0",4,"Not sure","Less than 1/2 hour ","Once every couple of days	","Conservative",55,"Female","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",5,7,5,6,7,7,7,"Common Sense Collective",6
"650",167,"0","1","0","1","0","advert.2","1",5.25,7,7,1,1,1,2,1,"1","incorrect","1","0","0","0","0","0","0","0",4,"Not sure","Less than 1/2 hour ","Once every couple of days	","Conservative",55,"Female","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",5,7,2,7,7,7,7,"Common Sense Collective",6
"651",167,"0","1","0","1","0","advert.3","0",4.5,4.33333333333333,4,5,5,5,5,3,"1","incorrect","1","0","0","0","0","0","0","0",4,"Not sure","Less than 1/2 hour ","Once every couple of days	","Conservative",55,"Female","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",3,6,3,6,4,4,5,"Common Sense Collective",6
"652",167,"0","1","0","1","0","advert.4","1",3.75,2,5,6,4,6,5,2,"1","incorrect","1","0","0","0","0","0","0","0",4,"Not sure","Less than 1/2 hour ","Once every couple of days	","Conservative",55,"Female","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",2,7,2,4,2,2,2,"Common Sense Collective",6
"653",168,"1","0","0","1","0","advert.1","1",6,4,5,5,5,4,5,4,"Not sure","incorrect","0","0","0","0","1","0","0","1",2,"Not sure","Less than 1/2 hour ","More than five times a day	","Conservative",52,"Female","GCSE level, or equivalent","White",6,5,6,7,5,2,5,"Future First,All Together ",2
"654",168,"1","0","0","1","0","advert.2","0",6.25,4.66666666666667,7,6,5,4,5,4,"Not sure","incorrect","0","0","0","0","1","0","0","1",2,"Not sure","Less than 1/2 hour ","More than five times a day	","Conservative",52,"Female","GCSE level, or equivalent","White",7,6,6,6,6,3,5,"Future First,All Together ",2
"655",168,"1","0","0","1","0","advert.3","0",5.5,4.33333333333333,6,4,4,4,3,3,"Not sure","incorrect","0","0","0","0","1","0","0","1",2,"Not sure","Less than 1/2 hour ","More than five times a day	","Conservative",52,"Female","GCSE level, or equivalent","White",4,7,4,7,5,3,5,"Future First,All Together ",2
"656",168,"1","0","0","1","0","advert.4","1",4.5,4,6,5,5,3,4,4,"Not sure","incorrect","0","0","0","0","1","0","0","1",2,"Not sure","Less than 1/2 hour ","More than five times a day	","Conservative",52,"Female","GCSE level, or equivalent","White",5,4,4,5,5,2,5,"Future First,All Together ",2
"657",169,"0","1","0","1","1","advert.1","0",5,4.66666666666667,6,4,5,5,5,5,"0","incorrect","0","0","0","1","0","0","0","0",3,"Not sure","Less than 1/2 hour ","Once a day	","Conservative",79,"Male","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",5,5,5,5,5,5,4,"Campaign for a better Britain",3
"658",169,"0","1","0","1","1","advert.2","1",5.25,3.66666666666667,5,4,4,4,4,3,"0","incorrect","0","0","0","1","0","0","0","0",3,"Not sure","Less than 1/2 hour ","Once a day	","Conservative",79,"Male","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",5,6,4,6,4,3,4,"Campaign for a better Britain",3
"659",169,"0","1","0","1","1","advert.3","0",3.5,3.33333333333333,5,5,4,5,5,5,"0","incorrect","0","0","0","1","0","0","0","0",3,"Not sure","Less than 1/2 hour ","Once a day	","Conservative",79,"Male","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",1,6,1,6,3,3,4,"Campaign for a better Britain",3
"660",169,"0","1","0","1","1","advert.4","1",3.5,4.66666666666667,6,4,4,4,4,3,"0","incorrect","0","0","0","1","0","0","0","0",3,"Not sure","Less than 1/2 hour ","Once a day	","Conservative",79,"Male","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",1,6,1,6,2,6,6,"Campaign for a better Britain",3
"661",170,"1","0","1","0","0","advert.1","1",6,5,7,3,1,2,2,1,"0","incorrect","1","1","1","1","0","0","0","0",3,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","None, No time at all ","More than five times a day	","I do not identify with any political party",53,"Female","A-level, or equivalent","White",5,7,5,7,7,5,3,"Common Sense Collective,Breaking Barriers Alliance,Speak Freely Inc.,Campaign for a better Britain",3
"662",170,"1","0","1","0","0","advert.2","0",4.5,4,7,6,2,5,3,1,"0","incorrect","1","1","1","1","0","0","0","0",3,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","None, No time at all ","More than five times a day	","I do not identify with any political party",53,"Female","A-level, or equivalent","White",2,7,2,7,5,4,3,"Common Sense Collective,Breaking Barriers Alliance,Speak Freely Inc.,Campaign for a better Britain",3
"663",170,"1","0","1","0","0","advert.3","1",6,2,6,7,5,7,6,5,"0","incorrect","1","1","1","1","0","0","0","0",3,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","None, No time at all ","More than five times a day	","I do not identify with any political party",53,"Female","A-level, or equivalent","White",6,6,6,6,2,2,2,"Common Sense Collective,Breaking Barriers Alliance,Speak Freely Inc.,Campaign for a better Britain",3
"664",170,"1","0","1","0","0","advert.4","0",5.5,5.66666666666667,7,4,2,3,3,1,"0","incorrect","1","1","1","1","0","0","0","0",3,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","None, No time at all ","More than five times a day	","I do not identify with any political party",53,"Female","A-level, or equivalent","White",4,7,4,7,6,6,5,"Common Sense Collective,Breaking Barriers Alliance,Speak Freely Inc.,Campaign for a better Britain",3
"665",171,"0","1","1","0","1","advert.1","0",5.5,3,7,3,2,2,2,6,"4","incorrect","0","0","1","1","0","0","0","0",4,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","1 to 2 hours ","Less than once a week","I do not identify with any political party",58,"Female","Postgraduate (e.g. M.Sc, Ph.D)","White",5,7,4,6,5,2,2,"Speak Freely Inc.,Campaign for a better Britain",1
"666",171,"0","1","1","0","1","advert.2","1",6.25,3,7,4,3,5,4,3,"4","incorrect","0","0","1","1","0","0","0","0",4,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","1 to 2 hours ","Less than once a week","I do not identify with any political party",58,"Female","Postgraduate (e.g. M.Sc, Ph.D)","White",6,7,6,6,5,2,2,"Speak Freely Inc.,Campaign for a better Britain",1
"667",171,"0","1","1","0","1","advert.3","1",4.25,3,5,7,6,6,6,5,"4","incorrect","0","0","1","1","0","0","0","0",4,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","1 to 2 hours ","Less than once a week","I do not identify with any political party",58,"Female","Postgraduate (e.g. M.Sc, Ph.D)","White",2,7,2,6,5,2,2,"Speak Freely Inc.,Campaign for a better Britain",1
"668",171,"0","1","1","0","1","advert.4","0",4.25,4.33333333333333,7,6,5,6,5,3,"4","incorrect","0","0","1","1","0","0","0","0",4,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","1 to 2 hours ","Less than once a week","I do not identify with any political party",58,"Female","Postgraduate (e.g. M.Sc, Ph.D)","White",2,7,2,6,5,4,4,"Speak Freely Inc.,Campaign for a better Britain",1
